rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect2m_rbd;nalu_mate2m_rbd;prom_lect2m_rbd;prom_mate2m_rbd;dif_lect2m_rbd;dif_mate2m_rbd;difgru_lect2m_rbd;difgru_mate2m_rbd;sigdif_lect2m_rbd;sigdif_mate2m_rbd;siggru_lect2m_rbd;siggru_mate2m_rbd;marca_lect2m_rbd;marca_mate2m_rbd;marcadif_lect2m_rbd;marcadif_mate2m_rbd;palu_eda_ins_lect2m_rbd;palu_eda_ele_lect2m_rbd;palu_eda_ade_lect2m_rbd;palu_eda_ins_mate2m_rbd;palu_eda_ele_mate2m_rbd;palu_eda_ade_mate2m_rbd;noaplica;codigo_bbdd;fecha_bbdd;grado;agno
9852;3;ESCUELA PARTICULAR VILLA EL SOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13105;EL BOSQUE;132;Sur;3;2;3;1;107;108;273;303;12;22;17;36;1;1;1;1;;;;;32.7;34.6;32.7;20.4;45.4;34.3;0;v12025;20260427;2m;2025
10516;3;LICEO MUNIC. TEC. PROF. EL LLANO;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13202;PIRQUE;136;Cordillera;1;1;2;1;46;44;237;246;27;26;-3;-1;1;1;0;0;;;;;60.9;28.3;10.9;50;45.5;4.5;0;v12025;20260427;2m;2025
24482;1;LICEO POLITECNICO PARTICULAR ANDES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13128;RENCA;134;Poniente;3;2;2;1;289;288;245;272;-3;8;5;25;0;0;1;1;;;;;51.6;31.1;17.3;41;36.5;22.6;0;v12025;20260427;2m;2025
12749;3;COLEGIO MARISTA HERMANO FERNANDO;1;DE TARAPACÁ;11;IQUIQUE;1107;ALTO HOSPICIO;11;Iquique;3;2;1;1;77;72;234;218;-5;10;6;-15;0;0;1;-1;;;;;57.1;33.8;9.1;80.6;18.1;1.4;0;v12025;20260427;2m;2025
4585;3;LICEO REBECA MATTE BELLO;8;DEL BIOBÍO;81;CONCEPCIÓN;8101;CONCEPCIÓN;83;Concepcion;6;4;3;1;20;18;269;329;-4;-1;13;62;0;0;1;1;;;;;30;35;35;11.1;33.3;55.6;0;v12025;20260427;2m;2025
31392;0;COLEGIO DENHAM SCHOOL;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13401;SAN BERNARDO;132;Sur;4;3;5;1;27;27;282;335;8;32;-6;6;0;1;0;0;;;;;18.5;29.6;51.9;11.1;14.8;74.1;0;v12025;20260427;2m;2025
22759;5;MASTER COLLEGE;14;DE LOS RÍOS;141;VALDIVIA;14101;VALDIVIA;141;Valdivia;3;2;3;1;38;38;253;247;0;1;-3;-20;0;0;0;-1;;;;;44.7;26.3;28.9;57.9;34.2;7.9;0;v12025;20260427;2m;2025
9185;5;LICEO SALESIANO CAMILO ORTUZAR MONTT;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13118;MACUL;133;Oriente;3;2;4;1;108;104;257;281;-1;-8;-13;-8;0;0;-1;-1;;;;;36.1;37;26.9;36.5;30.8;32.7;0;v12025;20260427;2m;2025
25464;9;COLEGIO POLIVALENTE AGUSTINIANO DE EL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13105;EL BOSQUE;132;Sur;3;2;3;1;166;167;278;306;3;-4;22;39;0;0;1;1;;;;;24.7;38.6;36.7;21;40.7;38.3;0;v12025;20260427;2m;2025
10685;2;COLEGIO PART. MARIA ANA MOGAS;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13404;PAINE;132;Sur;3;2;3;1;78;82;247;268;-19;-4;-9;1;-1;0;-1;0;;;;;44.9;34.6;20.5;40.2;40.2;19.5;0;v12025;20260427;2m;2025
13370;1;COLEGIO DEL ALBA;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;41;Elqui;4;3;5;1;46;48;269;273;-3;-3;-19;-56;0;0;-1;-1;;;;;34.8;23.9;41.3;47.9;18.8;33.3;0;v12025;20260427;2m;2025
1631;4;COLEGIO DE LOS SAGRADOS CORAZONES, PAD;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;4;3;5;1;73;69;296;312;8;3;8;-17;0;0;1;-1;;;;;8.2;41.1;50.7;14.5;34.8;50.7;0;v12025;20260427;2m;2025
9042;5;COLEGIO DE LA SALLE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13113;LA REINA;133;Oriente;4;3;5;1;71;70;286;307;10;-15;-2;-22;0;-1;0;-1;;;;;15.5;38;46.5;18.6;37.1;44.3;0;v12025;20260427;2m;2025
5959;5;LICEO ARTURO VALENZUELA;9;DE LA ARAUCANÍA;91;CAUTÍN;9103;CUNCO;92;Cautin Norte;2;1;1;1;37;38;224;219;-5;-16;-4;-14;0;0;0;-1;;;;;70.3;24.3;5.4;78.9;15.8;5.3;0;v12025;20260427;2m;2025
1880;5;COLEGIO INDUSTRIAL ANDRES BELLO LOPEZ;5;DE VALPARAÍSO;58;MARGA MARG;5801;QUILPUÉ;53;Valparaiso - Isla de Pascua;1;1;2;1;60;61;207;217;-11;-15;-33;-30;0;0;-1;-1;;;;;78.3;13.3;8.3;77;23;0;0;v12025;20260427;2m;2025
31037;9;LICEO INSTITUTO CUMBRE DE CONDORES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13128;RENCA;134;Poniente;1;1;2;1;149;147;266;291;-1;-2;26;44;0;0;1;1;;;;;34.9;39.6;25.5;27.2;40.1;32.7;0;v12025;20260427;2m;2025
25713;3;COLEGIO PART. MANANTIAL DE LA FLORIDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;136;Cordillera;3;2;5;1;22;21;265;289;-10;-12;-23;-40;0;0;-1;-1;;;;;31.8;36.4;31.8;33.3;33.3;33.3;0;v12025;20260427;2m;2025
2401;5;ESCUELA AGRICOLA SAN VICENTE DE PAUL;6;DEL LIBERTADOR BERNARDO O;61;CACHAPOAL;6104;COLTAUCO;61;Cachapoal;3;2;1;2;65;65;246;232;20;5;18;-1;1;0;1;0;;;;;53.8;29.2;16.9;67.7;26.2;6.2;0;v12025;20260427;2m;2025
18090;4;COLEGIO SAN LORENZO;8;DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;82;Bio Bio;3;2;1;2;27;27;257;239;18;12;29;6;1;0;1;0;;;;;48.1;25.9;25.9;55.6;40.7;3.7;0;v12025;20260427;2m;2025
5567;0;LICEO BICENTENARIO TECNOLOGICO PEDRO A;9;DE LA ARAUCANÍA;91;CAUTÍN;9101;TEMUCO;92;Cautin Norte;2;1;1;1;26;27;241;249;58;40;13;16;1;1;1;1;;;;;57.7;19.2;23.1;55.6;29.6;14.8;0;v12025;20260427;2m;2025
20260;6;COLEGIO FILADELFIA;9;DE LA ARAUCANÍA;91;CAUTÍN;9120;VILLARRICA;93;Cautin Sur;3;2;3;2;17;17;270;247;12;34;14;-20;0;0;1;-1;;;;;29.4;29.4;41.2;52.9;41.2;5.9;0;v12025;20260427;2m;2025
2009;5;COLEGIO INSULAR ROBINSON CRUSOE;5;DE VALPARAÍSO;51;VALPARAÍSO;5104;JUAN FERNÁNDEZ;53;Valparaiso - Isla de Pascua;6;4;3;2;5;11;234;198;;-34;;-69;;0;;-1;2;;1;;;;;100;0;0;0;v12025;20260427;2m;2025
8;6;COLEGIO EDUARDO FREI MONTALVA;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;151;Arica;6;4;2;1;82;74;247;268;11;16;7;21;0;0;1;1;;;;;58.5;22;19.5;40.5;43.2;16.2;0;v12025;20260427;2m;2025
6586;2;LICEO BICENTENARIO JAMES MUNDELL;9;DE LA ARAUCANÍA;91;CAUTÍN;9121;CHOLCHOL;92;Cautin Norte;2;1;1;1;50;45;251;250;-7;-31;23;17;0;-1;1;1;;;;;44;42;14;46.7;42.2;11.1;0;v12025;20260427;2m;2025
3005;8;LICEO SANTA TERESITA;7;DEL MAULE;71;TALCA;7101;TALCA;72;Talca;3;2;3;1;83;77;272;281;-2;0;16;14;0;0;1;1;;;;;28.9;41;30.1;26;49.4;24.7;0;v12025;20260427;2m;2025
10665;8;ESCUELA ALEMANIA;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13404;PAINE;132;Sur;2;1;2;1;27;23;226;226;;;-14;-21;;;-1;-1;;;1;1;70.4;22.2;7.4;69.6;21.7;8.7;0;v12025;20260427;2m;2025
8601;0;COLEGIO WUNMAN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13101;SANTIAGO;131;Centro;3;2;4;1;16;16;248;256;-26;-32;-22;-33;-1;-1;-1;-1;;;;;50;18.8;31.3;50;43.8;6.3;0;v12025;20260427;2m;2025
9646;6;COLEGIO POLIVALENTE FRANCISCO RAMIREZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13131;SAN RAMÓN;132;Sur;3;2;2;1;140;140;283;326;14;1;43;79;1;0;1;1;;;;;22.1;37.1;40.7;15.7;27.9;56.4;0;v12025;20260427;2m;2025
19925;7;LICEO PARTICULAR COMERCIAL CARAHUE;9;DE LA ARAUCANÍA;91;CAUTÍN;9102;CARAHUE;92;Cautin Norte;3;2;1;1;66;69;230;234;1;20;2;1;0;1;0;0;;;;;59.1;31.8;9.1;58;39.1;2.9;0;v12025;20260427;2m;2025
15683;3;COLEGIO EVELYN S SCHOOL;6;DEL LIBERTADOR BERNARDO O;63;COLCHAGUA;6310;SANTA CRUZ;62;Colchagua;3;2;3;1;40;40;260;251;-8;-25;4;-16;0;-1;0;-1;;;;;40;30;30;57.5;30;12.5;0;v12025;20260427;2m;2025
8458;1;ESCUELA PARTICULAR LA MILAGROSA;12;DE MAGALLANES Y DE LA ANT;121;MAGALLANES;12101;PUNTA ARENAS;121;Magallanes;3;2;2;1;99;102;246;255;11;20;6;8;1;1;1;1;;;;;49.5;35.4;15.2;47.1;44.1;8.8;0;v12025;20260427;2m;2025
8956;7;COLEGIO LATINOAMERICANO DE INTEGRACION;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13123;PROVIDENCIA;133;Oriente;4;3;5;1;11;12;279;248;36;35;-9;-81;1;0;0;-1;;;;;18.2;36.4;45.5;66.7;25;8.3;0;v12025;20260427;2m;2025
25770;2;LICEO NACIONAL DE MAIPU;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;6;4;3;1;207;207;292;334;5;3;36;67;0;0;1;1;;;;;15;37.2;47.8;7.2;30.4;62.3;0;v12025;20260427;2m;2025
26168;8;COLEGIO POLIVALENTE SAN PEDRO DE QUILI;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13125;QUILICURA;137;Norte;3;2;2;1;65;60;232;263;;;;;;;;;2;2;1;1;53.8;29.2;16.9;43.3;48.3;8.3;0;v12025;20260427;2m;2025
8309;7;LICEO PENINSULAR AYACARA;10;DE LOS LAGOS;104;PALENA;10401;CHAITÉN;104;Palena;2;1;2;2;19;20;266;270;31;14;26;23;1;0;1;1;;;;;42.1;36.8;21.1;40;50;10;0;v12025;20260427;2m;2025
200;3;LICEO POLITÉCNICO BICENTENARIO DE EXCE;2;DE ANTOFAGASTA;23;TOCOPILLA;2301;TOCOPILLA;21;Antofagasta;6;4;2;1;154;155;222;235;17;8;-18;-12;1;0;-1;-1;;;;;71.4;20.8;7.8;64.5;27.1;8.4;0;v12025;20260427;2m;2025
12686;1;LICEO ACADEMIA NACIONAL;1;DE TARAPACÁ;11;IQUIQUE;1107;ALTO HOSPICIO;11;Iquique;3;2;2;1;47;46;255;250;22;22;15;3;1;1;1;0;;;;;42.6;34;23.4;52.2;41.3;6.5;0;v12025;20260427;2m;2025
10479;5;COLEGIO ESTELA SEGURA;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;3;1;67;68;247;250;-6;15;-9;-17;0;0;-1;-1;;;;;49.3;32.8;17.9;55.9;35.3;8.8;0;v12025;20260427;2m;2025
9981;3;LICEO INDUSTRIAL DOMINGO MATTE PEREZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;5;2;2;1;104;95;231;244;-15;-1;-9;-3;-1;0;-1;0;;;;;65.4;26;8.7;60;30.5;9.5;0;v12025;20260427;2m;2025
6835;7;COLEGIO ADVENTISTA DE VALDIVIA;14;DE LOS RÍOS;141;VALDIVIA;14101;VALDIVIA;141;Valdivia;3;2;3;1;78;74;259;269;0;5;3;2;0;0;0;0;;;;;41;33.3;25.6;41.9;36.5;21.6;0;v12025;20260427;2m;2025
13576;3;LICEO TECNICO PROFESIONAL EDUCADOR JUA;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;41;Elqui;6;4;2;1;91;90;236;216;10;-3;-4;-31;0;0;0;-1;;;;;57.1;34.1;8.8;78.9;20;1.1;0;v12025;20260427;2m;2025
26311;7;COLEGIO LINCOLN INTERN ACADEMY VALLE N;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;137;Norte;4;3;5;1;56;61;299;334;5;-5;11;5;0;0;1;0;;;;;8.9;28.6;62.5;9.8;34.4;55.7;0;v12025;20260427;2m;2025
1674;8;LICEO BENJAMIN VICUNA MACKENNA;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;6;4;1;1;68;69;235;222;6;11;7;-11;0;0;1;-1;;;;;58.8;35.3;5.9;73.9;24.6;1.4;0;v12025;20260427;2m;2025
25478;9;COLEGIO  MAYOR DE PEÑALOLEN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;133;Oriente;4;3;5;1;105;110;278;326;-1;14;-10;-3;0;1;-1;0;;;;;25.7;31.4;42.9;11.8;30;58.2;0;v12025;20260427;2m;2025
20068;9;ESCUELA PARTICULAR SAINT GEORGE;9;DE LA ARAUCANÍA;92;MALLECO;9201;ANGOL;91;Malleco;3;2;4;1;32;33;290;307;27;29;20;18;1;1;1;1;;;;;12.5;40.6;46.9;12.1;48.5;39.4;0;v12025;20260427;2m;2025
1425;7;LICEO BICENTENARIO COMPLEJO EDUCACIONA;5;DE VALPARAÍSO;55;QUILLOTA;5502;LA CALERA;51;Quillota - Petorca;2;1;1;1;23;24;248;233;-15;2;20;0;0;0;1;0;;;;;43.5;26.1;30.4;66.7;25;8.3;0;v12025;20260427;2m;2025
12935;6;COLEGIO PROVIDENCIA;2;DE ANTOFAGASTA;21;ANTOFAGAST;2101;ANTOFAGASTA;21;Antofagasta;3;2;3;1;63;65;249;245;48;17;-7;-22;1;0;-1;-1;;;;;47.6;30.2;22.2;60;26.2;13.8;0;v12025;20260427;2m;2025
19968;0;COLEGIO ADVENTISTA DE PITRUFQUEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9114;PITRUFQUÉN;93;Cautin Sur;3;2;2;1;30;31;255;247;-11;-42;15;0;0;-1;1;0;;;;;33.3;46.7;20;61.3;29;9.7;0;v12025;20260427;2m;2025
25919;5;ESCUELA BASICA NEHUEN;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13601;TALAGANTE;135;Talagante;3;2;3;1;33;35;256;284;-2;16;0;17;0;0;0;1;;;;;39.4;39.4;21.2;22.9;54.3;22.9;0;v12025;20260427;2m;2025
2066;4;LICEO EUGENIA SUBERCASEAUX;5;DE VALPARAÍSO;56;SAN ANTONI;5603;CARTAGENA;54;San Antonio;2;1;1;1;40;35;227;220;2;-15;-1;-13;0;0;0;0;;;;;62.5;25;12.5;77.1;22.9;0;0;v12025;20260427;2m;2025
1525;3;LICEO BICENTENARIO INSTITUTO TÉCNICO P;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;6;4;1;1;95;89;220;228;;;;;;;;;2;2;1;1;70.5;22.1;7.4;70.8;27;2.2;0;v12025;20260427;2m;2025
12712;4;COLEGIO CHILE NORTE;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;151;Arica;3;2;2;1;53;53;266;262;-10;;26;15;0;;1;1;;;;1;32.1;39.6;28.3;41.5;41.5;17;0;v12025;20260427;2m;2025
5218;3;LICEO ENRIQUE BALLACEY COTTEREAU;9;DE LA ARAUCANÍA;92;MALLECO;9201;ANGOL;91;Malleco;2;1;3;1;157;152;259;268;-7;-11;3;1;0;0;0;0;;;;;42;35;22.9;48;29.6;22.4;0;v12025;20260427;2m;2025
11716;1;COLEGIO MARÍA INMACULADA DE LOS ÁNGELE;8;DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;82;Bio Bio;3;2;2;1;27;28;256;267;;;16;20;;;1;1;;;1;1;48.1;33.3;18.5;50;32.1;17.9;0;v12025;20260427;2m;2025
25447;9;COLEGIO VALLE DE MALLARAUCO;13;METROPOLITANA DE SANTIAGO;135;MELIPILLA;13501;MELIPILLA;135;Talagante;3;2;2;1;33;32;232;223;16;-2;-8;-24;1;0;-1;-1;;;;;57.6;33.3;9.1;71.9;25;3.1;0;v12025;20260427;2m;2025
16625;1;COLEGIO PABLO DE ROKHA;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;73;Linares;3;2;1;2;23;16;281;312;11;;53;;0;;1;;;2;;1;30.4;30.4;39.1;12.5;43.8;43.8;0;v12025;20260427;2m;2025
25779;6;COLEGIO POLIV. CARDENAL JOSE MARIA CAR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13112;LA PINTANA;136;Cordillera;3;2;1;1;72;68;241;263;5;10;13;30;0;0;1;1;;;;;61.1;23.6;15.3;45.6;30.9;23.5;0;v12025;20260427;2m;2025
24783;9;COLONIAL DE PIRQUE;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13202;PIRQUE;136;Cordillera;4;3;5;1;26;26;249;285;-40;-24;-39;-44;-1;-1;-1;-1;;;;;53.8;26.9;19.2;30.8;46.2;23.1;0;v12025;20260427;2m;2025
286;0;LICEO LA PORTADA;2;DE ANTOFAGASTA;21;ANTOFAGAST;2101;ANTOFAGASTA;21;Antofagasta;1;1;1;1;191;186;231;229;9;-3;3;-4;0;0;0;0;;;;;66;24.6;9.4;68.8;28;3.2;0;v12025;20260427;2m;2025
22553;3;INSTITUTO TÉCNICO FORJADORES DE ALERCE;10;DE LOS LAGOS;101;LLANQUIHUE;10101;PUERTO MONTT;101;Llanquihue;2;1;1;1;85;83;217;209;9;0;-11;-24;0;0;-1;-1;;;;;78.8;16.5;4.7;89.2;8.4;2.4;0;v12025;20260427;2m;2025
40080;7;LICEO FERMIN DEL REAL CASTILLO;6;DEL LIBERTADOR BERNARDO O;63;COLCHAGUA;6302;CHÉPICA;62;Colchagua;2;1;1;1;88;81;240;242;4;7;12;9;0;0;1;1;;;;;56.8;27.3;15.9;59.3;28.4;12.3;0;v12025;20260427;2m;2025
4577;2;COLEGIO REPÚBLICA DE ISRAEL;8;DEL BIOBÍO;81;CONCEPCIÓN;8101;CONCEPCIÓN;83;Concepcion;6;4;4;1;26;22;279;305;15;9;9;16;0;0;1;1;;;;;26.9;26.9;46.2;22.7;40.9;36.4;0;v12025;20260427;2m;2025
26157;2;LICEO MUNICIPAL BICENTENARIO DE BATUCO;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13302;LAMPA;137;Norte;1;1;1;1;140;150;208;227;-21;3;-20;-6;-1;0;-1;0;;;;;82.1;15;2.9;68.7;28.7;2.7;0;v12025;20260427;2m;2025
9509;5;COLEGIO SUBERCASEAUX COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13130;SAN MIGUEL;131;Centro;4;3;5;1;38;39;260;254;-5;21;-28;-75;0;0;-1;-1;;;;;28.9;47.4;23.7;56.4;25.6;17.9;0;v12025;20260427;2m;2025
25825;3;COLEGIO SAN MIGUEL ARCANGEL DE LAS CON;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13114;LAS CONDES;133;Oriente;4;3;5;1;58;59;296;352;11;10;8;23;0;0;1;1;;;;;6.9;44.8;48.3;1.7;11.9;86.4;0;v12025;20260427;2m;2025
15746;5;SAINT MORITZ COLLEGE;6;DEL LIBERTADOR BERNARDO O;61;CACHAPOAL;6101;RANCAGUA;61;Cachapoal;3;2;3;1;29;28;235;215;4;-26;-21;-52;0;0;-1;-1;;;;;51.7;41.4;6.9;82.1;17.9;0;0;v12025;20260427;2m;2025
15583;7;LICEO TECNICO PROFESIONAL EL TAMBO;6;DEL LIBERTADOR BERNARDO O;61;CACHAPOAL;6117;SAN VICENTE;61;Cachapoal;1;1;1;2;85;84;210;212;-3;-8;-18;-21;0;0;-1;-1;;;;;77.6;16.5;5.9;88.1;11.9;0;0;v12025;20260427;2m;2025
14418;5;COLEGIO PANAL;5;DE VALPARAÍSO;58;MARGA MARG;5801;QUILPUÉ;53;Valparaiso - Isla de Pascua;3;2;2;1;12;14;233;219;;;;;;;;;2;2;1;1;41.7;41.7;16.7;78.6;21.4;0;0;v12025;20260427;2m;2025
14750;8;COLEGIO GREENLAND SAN FELIPE;5;DE VALPARAÍSO;57;SAN FELIPE;5701;SAN FELIPE;52;San Felipe - Los Andes;3;2;4;1;26;20;295;285;10;-10;25;-4;0;0;1;0;;;;;7.7;46.2;46.2;30;40;30;0;v12025;20260427;2m;2025
10505;8;LICEO POLIVALENTE MARIA REINA;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;3;1;58;62;239;241;-19;-1;-17;-26;-1;0;-1;-1;;;;;58.6;32.8;8.6;59.7;33.9;6.5;0;v12025;20260427;2m;2025
31066;2;COLEGIO LOS ROBLES DE LOS LIBERTADORES;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13602;EL MONTE;135;Talagante;3;2;2;1;32;34;244;219;-20;-21;4;-28;-1;0;0;-1;;;;;56.3;25;18.8;82.4;17.6;0;0;v12025;20260427;2m;2025
25138;0;COLEGIO ALBERT EINSTEIN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13127;RECOLETA;137;Norte;3;2;4;1;30;31;302;311;11;3;32;22;0;0;1;1;;;;;16.7;23.3;60;12.9;32.3;54.8;0;v12025;20260427;2m;2025
8490;5;LICEO NRO 2 MIGUEL LUIS AMUNATEGUI;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13101;SANTIAGO;131;Centro;2;1;2;1;82;75;225;238;-3;25;-15;-9;0;1;-1;-1;;;;;67.1;18.3;14.6;66.7;25.3;8;0;v12025;20260427;2m;2025
14232;8;COLEGIO BORDEMAR;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;3;2;3;1;28;26;257;239;-4;-15;1;-28;0;0;0;-1;;;;;46.4;25;28.6;65.4;26.9;7.7;0;v12025;20260427;2m;2025
14773;7;COLEGIO GUARDIAMARINA RIQUELME;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;3;2;3;1;28;28;288;245;31;12;32;-22;1;0;1;-1;;;;;28.6;21.4;50;46.4;50;3.6;0;v12025;20260427;2m;2025
8822;6;LICEO JUAN PABLO II DE LAS CONDES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13114;LAS CONDES;133;Oriente;1;1;3;1;36;36;300;349;9;;44;82;0;;1;1;;;;1;11.1;30.6;58.3;2.8;22.2;75;0;v12025;20260427;2m;2025
9486;2;COLEGIO ESPIRITU SANTO DEL VERBO DIVIN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13129;SAN JOAQUÍN;131;Centro;3;2;3;1;67;67;251;244;-9;-9;-5;-23;0;0;0;-1;;;;;50.7;26.9;22.4;62.7;23.9;13.4;0;v12025;20260427;2m;2025
26134;3;COLEGIO QUIMAY;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13114;LAS CONDES;133;Oriente;4;3;5;1;5;5;233;239;;;;;;;;;;;1;1;;;;;;;0;v12025;20260427;2m;2025
15769;4;LICEO TÉCNICO SANTA CRUZ DE TRIANA;6;DEL LIBERTADOR BERNARDO O;61;CACHAPOAL;6101;RANCAGUA;61;Cachapoal;1;1;1;1;52;52;225;220;3;17;-3;-13;0;0;0;-1;;;;;65.4;32.7;1.9;82.7;15.4;1.9;0;v12025;20260427;2m;2025
4531;4;COLEGIO MARINA DE CHILE;8;DEL BIOBÍO;81;CONCEPCIÓN;8101;CONCEPCIÓN;83;Concepcion;6;4;3;1;76;69;236;248;-4;-2;-20;-19;0;0;-1;-1;;;;;57.9;28.9;13.2;56.5;33.3;10.1;0;v12025;20260427;2m;2025
10482;5;COLEGIO ARTURO PRAT;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;2;1;31;26;225;206;-5;-6;-15;-41;0;0;-1;-1;;;;;67.7;29;3.2;88.5;11.5;0;0;v12025;20260427;2m;2025
31421;8;COLEGIO TERRA ANDINA;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;2;1;39;40;222;262;-49;-26;-18;15;-1;-1;-1;1;;;;;69.2;17.9;12.8;47.5;37.5;15;0;v12025;20260427;2m;2025
26466;0;ESCUELA BASICA ELIODORO MATTE OSSA;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13401;SAN BERNARDO;132;Sur;3;2;2;1;147;99;259;302;6;;19;;0;;1;;;2;;1;40.8;33.3;25.9;23.2;38.4;38.4;0;v12025;20260427;2m;2025
478;2;LICEO SANTA MARTA;3;DE ATACAMA;33;HUASCO;3301;VALLENAR;32;Huasco - Vallenar;3;2;4;1;80;79;289;293;-14;-4;19;4;-1;0;1;0;;;;;26.3;26.3;47.5;25.3;35.4;39.2;0;v12025;20260427;2m;2025
14541;6;COLEGIO PATRICIO LYNCH;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;3;2;3;1;29;29;276;294;-7;26;20;27;0;1;1;1;;;;;37.9;17.2;44.8;17.2;44.8;37.9;0;v12025;20260427;2m;2025
17790;3;LICEO BICENTENARIO DE EXCELENCIA NUEVO;8;DEL BIOBÍO;83;BIOBÍO;8305;MULCHÉN;82;Bio Bio;2;1;1;1;78;77;241;240;3;11;13;7;0;0;1;0;;;;;50;35.9;14.1;57.1;36.4;6.5;0;v12025;20260427;2m;2025
24946;7;COLEGIO JORGE HUNEEUS ZEGERS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13112;LA PINTANA;136;Cordillera;3;2;2;1;177;173;232;242;-2;4;-8;-5;0;0;-1;0;;;;;61;27.7;11.3;55.5;37;7.5;0;v12025;20260427;2m;2025
26297;8;COLEGIO MONTAHUE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13107;HUECHURABA;137;Norte;4;3;4;1;6;6;245;262;-35;-33;-25;-27;-1;0;-1;0;;;;;;;;;;;0;v12025;20260427;2m;2025
24305;1;COLEGIO PIERRE FAURE;12;DE MAGALLANES Y DE LA ANT;121;MAGALLANES;12101;PUNTA ARENAS;121;Magallanes;3;2;4;1;30;30;256;272;-3;-5;-14;-17;0;0;-1;-1;;;;;53.3;23.3;23.3;33.3;40;26.7;0;v12025;20260427;2m;2025
